Source.Name,upload_date*,licence_number,reference_number,subservice_id*,licence_category*,area_id*,area_name*,account_number*,licensee_name*,contact_name,business_telephone,email_address,location,station_type,technology,cell_id,physical_id,province_code,latitude,longitude,site_type,structure_height,structure_type,date_last_changed,record_id,tx_frequency,rx_frequency,tx_radio_model_number,rx_radio_model_number,tx_radio_manufacturer_code,rx_radio_manufacturer_code,tx_certification_no,rx_certification_no,bandwidth,class_emission,tx_power,downlink_allocation,tx_ant_type,rx_ant_type,tx_number_antennas,rx_number_antennas,tx_ant_model_no,rx_ant_model_no,tx_ant_manufacturer,rx_ant_manufacturer,tx_ant_height,rx_ant_height,tx_ant_omni_indicator,rx_ant_omni_indicator,tx_ant_horiz_beamwidth,rx_ant_horiz_beamwidth,tx_ant_vert_beamwidth,rx_ant_vert_beamwidth,tx_ant_azimuth,rx_ant_azimuth,tx_ant_elevation_angle,rx_ant_elevation_angle,tx_ant_gain,rx_ant_gain,tx_line_loss,rx_line_loss,Tier-4 id,TEL id
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0494-290 2E RANG O,FX,LTE,302220-11654-54372156,148,QC,46.854486,-70.909286,O,118,T,05/09/2025,PQ0494,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60.3,60.3,D,D,67,67,6.2,6.2,1,1,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0494-290 2E RANG O,FX,LTE,302220-11654-54372157,339,QC,46.854486,-70.909286,O,118,T,05/09/2025,PQ0494,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60.3,60.3,D,D,67,67,6.2,6.2,93,93,0,0,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0494-290 2E RANG O,FX,LTE,302220-11654-54372158,143,QC,46.854486,-70.909286,O,118,T,05/09/2025,PQ0494,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60.3,60.3,D,D,67,67,6.2,6.2,211,211,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0496-187 CH DES POIRIER,FX,LTE,302220-11654-54368060,121,QC,46.971999,-70.579637,O,76,T,30/08/2025,PQ0496,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,64,64,D,D,67,67,6.2,6.2,100,100,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0496-187 CH DES POIRIER,FX,LTE,302220-11654-54368061,51,QC,46.971999,-70.579637,O,76,T,27/08/2025,PQ0496,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,64,64,D,D,67,67,6.2,6.2,185,185,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0496-187 CH DES POIRIER,FX,LTE,302220-11654-54368062,212,QC,46.971999,-70.579637,O,76,T,29/08/2025,PQ0496,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,64,64,D,D,67,67,6.2,6.2,275,275,-4,-4,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104948-15 Unknown DU COLLEGE,FX,LTE,302220-11654-25978172,16,QC,46.866264,-69.899539,O,60,T,07/05/2025,PQ104948,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60,60,D,D,67,67,6.2,6.2,45,45,-4,-4,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104948-15 Unknown DU COLLEGE,FX,LTE,302220-11654-25978173,410,QC,46.866264,-69.899539,O,60,T,07/05/2025,PQ104948,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60,60,D,D,67,67,6.2,6.2,215,215,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104948-15 Unknown DU COLLEGE,FX,LTE,302220-11654-25978174,288,QC,46.866264,-69.899539,O,60,T,07/05/2025,PQ104948,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,60,60,D,D,67,67,6.2,6.2,310,310,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104950-1840 RANG DOUBLE,FX,LTE,302220-11654-25978940,216,QC,46.931458,-69.822859,O,67,T,03/04/2025,PQ104950,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,53.5,53.5,D,D,67,67,6.2,6.2,55,55,-5,-5,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104950-1840 RANG DOUBLE,FX,LTE,302220-11654-25978941,190,QC,46.931458,-69.822859,O,67,T,03/04/2025,PQ104950,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,53.5,53.5,D,D,67,67,6.2,6.2,205,205,-4,-4,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ104950-1840 RANG DOUBLE,FX,LTE,302220-11654-25978942,425,QC,46.931458,-69.822859,O,67,T,03/04/2025,PQ104950,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,53.5,53.5,D,D,67,67,6.2,6.2,310,310,-2,-2,16.8,16.8,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ105196-703 St CELLULAR,FX,LTE,302220-11654-25981244,279,QC,46.697529,-70.030169,O,110,T,03/09/2025,PQ105196,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,110,110,D,D,67,67,6.2,6.2,30,30,-6,-6,16.8,16.8,1,1,4-029,TEL-014
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ105196-703 St CELLULAR,FX,LTE,302220-11654-25981245,28,QC,46.697529,-70.030169,O,110,T,03/09/2025,PQ105196,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,110,110,D,D,67,67,6.2,6.2,200,200,-4,-4,16.8,16.8,1,1,4-029,TEL-014
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ105196-703 St CELLULAR,FX,LTE,302220-11654-25981246,203,QC,46.697529,-70.030169,O,110,T,03/09/2025,PQ105196,1992.5,1912.5,RF4430d-25A,RF4430d-25A,649E,649E,649E-RF4430D25A,649E-RF4430D25A,5,5M00V7WEW,43,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,110,110,D,D,67,67,6.2,6.2,295,295,-4,-4,16.8,16.8,1,1,4-029,TEL-014
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461692,394,QC,46.981539,-70.556797,O,47,R,26/06/2013,PQ2509,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,HPA-65R-BUU-H6,HPA-65R-BUU-H6,CCI,CCI,19.3,19.3,D,D,60.2,60.2,5.6,5.6,60,60,-2,-2,16.9,16.9,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461693,395,QC,46.981539,-70.556797,O,47,R,26/06/2013,PQ2509,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,HPA-65R-BUU-H6,HPA-65R-BUU-H6,CCI,CCI,24.7,24.7,D,D,60.2,60.2,5.6,5.6,250,250,-2,-2,16.9,16.9,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461694,393,QC,46.981539,-70.556797,O,47,R,26/06/2013,PQ2509,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,HPA-65R-BUU-H6,HPA-65R-BUU-H6,CCI,CCI,24.7,24.7,D,D,59.6,59.6,5.7,5.7,335,335,-4,-4,17,17,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2538-80 RUE PRINCIPALE,FX,LTE,302220-11654-30905148,204,QC,46.74415,-70.588875,O,60,R,20/11/2018,PQ2538,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,TTB-708017-172718-172718DEI-65F,TTB-708017-172718-172718DEI-65F,Tongyu Communication,Tongyu Communication,38.3,38.3,D,D,64.3,64.3,6.7,6.7,50,50,-1,-1,17.5,17.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2538-80 RUE PRINCIPALE,FX,LTE,302220-11654-30905149,205,QC,46.74415,-70.588875,O,60,R,20/11/2018,PQ2538,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,TTB-708017-172718-172718DEI-65F,TTB-708017-172718-172718DEI-65F,Tongyu Communication,Tongyu Communication,38.3,38.3,D,D,64.3,64.3,6.7,6.7,140,140,-1,-1,17.5,17.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2538-80 RUE PRINCIPALE,FX,LTE,302220-11654-30905150,254,QC,46.74415,-70.588875,O,60,R,20/11/2018,PQ2538,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,TTB-708017-172718-172718DEI-65F,TTB-708017-172718-172718DEI-65F,Tongyu Communication,Tongyu Communication,38.3,38.3,D,D,64.3,64.3,6.7,6.7,230,230,-1,-1,17.5,17.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2539-86 RUE PRINCIPALE,FX,LTE,302220-11654-25603388,45,QC,46.794492,-70.754997,O,47,R,29/03/2018,PQ2539,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,HPA-65R-BUU-H4,HPA-65R-BUU-H4,CCI,CCI,24.5,24.5,D,D,62.8,62.8,9.1,9.1,45,45,-1,-1,15.5,15.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2539-86 RUE PRINCIPALE,FX,LTE,302220-11654-25603389,250,QC,46.794492,-70.754997,O,47,R,29/03/2018,PQ2539,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,TDQ-708016-172718DEI-65FT2,TDQ-708016-172718DEI-65FT2,Tongyu Communication,Tongyu Communication,23.6,23.6,D,D,63.4,63.4,5.8,5.8,225,225,-2,-2,17.5,17.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010283855-002,TELUS PCS-G Lic,871,PCSG,2-004,Eastern Quebec,7090900542,TELUS Communications Company,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2539-86 RUE PRINCIPALE,FX,LTE,302220-11654-25603390,59,QC,46.794492,-70.754997,O,47,R,29/03/2018,PQ2539,1992.5,1912.5,RRU3952,RRU3952,6369A,6369A,6369A-3952,6369A-3952,5,5M00V7WEW,40,100,NAU,NAU,2,2,HPA-65R-BUU-H4,HPA-65R-BUU-H4,CCI,CCI,24.5,24.5,D,D,63.1,63.1,9.6,9.6,315,315,-4,-4,15.5,15.5,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0495-180 Rte DE SAINT-FRANCOIS,FX,LTE,302220-11654-31299152,447,QC,46.912186,-70.714891,O,60,T,10/04/2024,PQ0495,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,TQBM-D608017-Q172717DEI-65F,TQBM-D608017-Q172717DEI-65F,Tongyu Communication,Tongyu Communication,39.3,39.3,D,D,66.3,66.3,5.7,5.7,47,47,0,0,17.1,17.1,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0495-180 Rte DE SAINT-FRANCOIS,FX,LTE,302220-11654-31299153,55,QC,46.912186,-70.714891,O,60,T,10/04/2024,PQ0495,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,TQBM-D608017-Q172717DEI-65F,TQBM-D608017-Q172717DEI-65F,Tongyu Communication,Tongyu Communication,39.3,39.3,D,D,66.2,66.2,5.5,5.5,137,137,1,1,17.2,17.2,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ0495-180 Rte DE SAINT-FRANCOIS,FX,LTE,302220-11654-31299154,56,QC,46.912186,-70.714891,O,60,T,10/04/2024,PQ0495,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,TQBM-D608017-Q172717DEI-65F,TQBM-D608017-Q172717DEI-65F,Tongyu Communication,Tongyu Communication,39.3,39.3,D,D,66.2,66.2,5.5,5.5,220,220,1,1,17.2,17.2,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461712,394,QC,46.981539,-70.556797,O,47,R,19/04/2024,PQ2509,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,AAU3911,AAU3911,Huawei,Huawei,20,20,D,D,66.1,66.1,5.8,5.8,60,60,-2,-2,17.1,17.1,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461713,395,QC,46.981539,-70.556797,O,47,R,19/04/2024,PQ2509,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,AAU3911,AAU3911,Huawei,Huawei,24.7,24.7,D,D,66.1,66.1,5.8,5.8,250,250,-2,-2,17.1,17.1,1,1,4-029,
TELUS sectors 4-029.csv,23/09/2025,010286823-003,TELUS WCS Lic,871,WCS,4-029,Montmagny,7090900423,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ2509-140 RUE SAINT-JEAN-BAPTISTE,FX,LTE,302220-11654-31461714,393,QC,46.981539,-70.556797,O,47,R,19/04/2024,PQ2509,2357.5,2312.5,Huawei Radio,Huawei Radio,6369A,6369A,Huawei Radio,Huawei Radio,5,5M00V7WEW,43,100,NAU,NAU,2,2,AAU3911,AAU3911,Huawei,Huawei,22.5,22.5,D,D,65.7,65.7,6,6,335,335,-4,-4,16.9,16.9,1,1,4-029,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ001678-345 RUE DES SAPHIRS,FX,LTE,302220-11660-53856020,372,QC,46.92776,-71.1546,O,76,T,08/12/2022,PQ001678,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,75,75,D,D,67,67,9.5,9.5,25,25,-1,-1,15,15,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ001678-345 RUE DES SAPHIRS,FX,LTE,302220-11660-53856021,422,QC,46.92776,-71.1546,O,76,T,08/12/2022,PQ001678,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,75,75,D,D,67,67,9.5,9.5,170,170,-10,-10,15,15,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ001678-345 RUE DES SAPHIRS,FX,LTE,302220-11660-53856022,82,QC,46.92776,-71.1546,O,76,T,08/12/2022,PQ001678,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,75,75,D,D,67,67,9.5,9.5,280,280,-5,-5,15,15,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ002506-2000 RUE DU VIGNOBLE,FX,LTE,302220-11660-26010388,415,QC,46.879393,-71.226042,O,40,T,22/02/2025,PQ002506,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008M6R033,T2008M6R033,Tongyu Communication,Tongyu Communication,32.8,32.8,D,D,67,67,11.8,11.8,45,45,-5,-5,14.5,14.5,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ002506-2000 RUE DU VIGNOBLE,FX,LTE,302220-11660-26010389,468,QC,46.879393,-71.226042,O,40,T,22/02/2025,PQ002506,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008M6R033,T2008M6R033,Tongyu Communication,Tongyu Communication,32.8,32.8,D,D,67,67,11.8,11.8,160,160,-9,-9,14.5,14.5,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ002506-2000 RUE DU VIGNOBLE,FX,LTE,302220-11660-26010390,92,QC,46.879393,-71.226042,O,40,T,22/02/2025,PQ002506,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,46,100,NAU,NAU,4,4,T2008M6R033,T2008M6R033,Tongyu Communication,Tongyu Communication,32.8,32.8,D,D,67,67,11.8,11.8,290,290,-7,-7,14.5,14.5,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ002560-8516 Boul Wilfrid Hamel (Rogers,FX,LTE,302220-11660-54094868,104,QC,46.761667,-71.410278,O,25,T,01/04/2025,PQ002560,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,43,100,NAU,NAU,2,2,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,25.4,25.4,D,D,67,67,9.5,9.5,100,100,-2,-2,15,15,1,1,4-030,
TELUS sectors 4-030.csv,21/08/2025,010288369-001,TELUS 700 Lic,872,MBS,3-009,Quebec,7090900823,TELUS Communications Inc.,dlRAN GISTeam,1 800 391 1391,dlran_gisteam@telus.com,PQ002560-8516 Boul Wilfrid Hamel (Rogers,FX,LTE,302220-11660-54094869,21,QC,46.761667,-71.410278,O,25,T,01/04/2025,PQ002560,753.5,784.5,RF4428t-71A,RF4428t-71A,649E,649E,649E-RF4428T71A,649E-RF4428T71A,5,5M00V7WEW,43,100,NAU,NAU,2,2,T2008L6R033,T2008L6R033,Tongyu Communication,Tongyu Communication,25.4,25.4,D,D,67,67,9.5,9.5,220,220,0,0,15,15,1,1,4-030,
